x,y,tree-state,burn-counter,fire-intensity,max-burn-counter
-21,46,unaffected,0,0,88
-77,-91,empty,0,0,0
-84,121,empty,0,0,0
95,-69,unaffected,0,0,65
-77,-4,unaffected,0,0,101
-58,-71,empty,0,0,0
-109,-65,unaffected,0,0,99
-24,44,empty,0,0,0
-36,55,unaffected,0,0,69
-55,30,unaffected,0,0,105
16,-47,unaffected,0,0,103
-22,-67,unaffected,0,0,55
-61,48,unaffected,0,0,63
36,-4,empty,0,0,0
-123,51,empty,0,0,0
74,-31,unaffected,0,0,78
-117,70,empty,0,0,0
39,86,empty,0,0,0
-83,89,unaffected,0,0,53
-52,78,unaffected,0,0,64
102,2,unaffected,0,0,53
-81,6,unaffected,0,0,63
67,-111,unaffected,0,0,94
-13,-102,unaffected,0,0,96
94,-111,unaffected,0,0,76
56,-41,empty,0,0,0
124,33,unaffected,0,0,53
13,-99,unaffected,0,0,55
86,32,unaffected,0,0,72
-7,-29,unaffected,0,0,40
-28,-20,unaffected,0,0,92
-117,-43,unaffected,0,0,87
-97,-116,empty,0,0,0
12,92,unaffected,0,0,78
-44,106,empty,0,0,0
-28,-58,empty,0,0,0
69,-76,empty,0,0,0
-98,-32,empty,0,0,0
23,95,empty,0,0,0
11,-17,unaffected,0,0,97
106,45,empty,0,0,0
-79,78,empty,0,0,0
49,-23,unaffected,0,0,52
47,-121,empty,0,0,0
93,7,empty,0,0,0
-95,71,empty,0,0,0
92,71,unaffected,0,0,80
86,62,empty,0,0,0
93,-104,unaffected,0,0,96
14,-110,empty,0,0,0
-61,24,unaffected,0,0,55
62,-120,unaffected,0,0,105
77,5,unaffected,0,0,96
-48,114,empty,0,0,0
-77,-9,empty,0,0,0
118,73,unaffected,0,0,67
112,73,unaffected,0,0,86
-44,-31,empty,0,0,0
79,119,unaffected,0,0,102
-46,-58,unaffected,0,0,102
-5,36,empty,0,0,0
89,42,unaffected,0,0,52
123,21,empty,0,0,0
-55,69,empty,0,0,0
-102,-82,unaffected,0,0,91
-1,-68,empty,0,0,0
93,101,unaffected,0,0,90
82,-10,unaffected,0,0,49
70,-1,unaffected,0,0,56
-123,16,unaffected,0,0,57
-78,99,unaffected,0,0,96
-3,-110,empty,0,0,0
-27,57,empty,0,0,0
-51,-94,unaffected,0,0,87
-111,14,unaffected,0,0,38
79,-121,empty,0,0,0
-104,101,unaffected,0,0,44
-113,-52,empty,0,0,0
-54,93,unaffected,0,0,90
99,5,unaffected,0,0,74
54,-55,unaffected,0,0,96
1,89,unaffected,0,0,49
-44,-116,unaffected,0,0,65
114,43,unaffected,0,0,46
-68,109,unaffected,0,0,105
-90,96,unaffected,0,0,84
7,86,empty,0,0,0
51,17,unaffected,0,0,39
-123,88,unaffected,0,0,92
-88,75,empty,0,0,0
50,63,unaffected,0,0,98
-5,-11,empty,0,0,0
67,-57,unaffected,0,0,99
-75,-37,unaffected,0,0,75
-58,13,unaffected,0,0,86
-118,-4,unaffected,0,0,67
-76,18,empty,0,0,0
49,-29,unaffected,0,0,63
-70,-118,empty,0,0,0
96,35,empty,0,0,0
-50,71,empty,0,0,0
106,-103,unaffected,0,0,91
16,-51,empty,0,0,0
-73,13,unaffected,0,0,50
63,-86,empty,0,0,0
68,17,unaffected,0,0,40
-32,28,empty,0,0,0
-21,-32,empty,0,0,0
108,99,empty,0,0,0
-120,37,unaffected,0,0,36
107,85,empty,0,0,0
-58,102,unaffected,0,0,39
-37,-99,unaffected,0,0,66
81,-28,unaffected,0,0,98
64,20,unaffected,0,0,71
-124,-119,unaffected,0,0,77
22,110,unaffected,0,0,69
103,-45,unaffected,0,0,87
46,-1,unaffected,0,0,55
-53,-84,unaffected,0,0,36
-4,-124,unaffected,0,0,76
-44,-110,unaffected,0,0,87
108,124,unaffected,0,0,98
-45,-6,unaffected,0,0,70
108,67,unaffected,0,0,66
-102,75,unaffected,0,0,51
-117,-117,unaffected,0,0,43
-104,-108,unaffected,0,0,61
4,-27,unaffected,0,0,56
-82,-81,unaffected,0,0,55
70,43,empty,0,0,0
117,-88,empty,0,0,0
120,45,empty,0,0,0
71,86,unaffected,0,0,60
-53,-1,unaffected,0,0,36
51,85,empty,0,0,0
-119,-72,empty,0,0,0
18,80,unaffected,0,0,77
12,52,empty,0,0,0
10,81,unaffected,0,0,63
-99,-92,empty,0,0,0
-106,54,unaffected,0,0,76
66,81,unaffected,0,0,69
67,64,unaffected,0,0,54
-40,-52,empty,0,0,0
71,93,unaffected,0,0,52
33,-79,empty,0,0,0
94,-67,unaffected,0,0,86
65,-90,empty,0,0,0
-43,-119,unaffected,0,0,83
67,-24,unaffected,0,0,65
100,99,unaffected,0,0,87
-19,-111,unaffected,0,0,59
118,-70,empty,0,0,0
-42,44,unaffected,0,0,80
-117,-53,empty,0,0,0
68,-91,empty,0,0,0
107,63,empty,0,0,0
119,-10,empty,0,0,0
120,-11,empty,0,0,0
92,-26,empty,0,0,0
-72,71,unaffected,0,0,75
67,26,unaffected,0,0,53
-81,-95,empty,0,0,0
118,49,unaffected,0,0,88
-24,-124,empty,0,0,0
89,57,empty,0,0,0
-80,-105,empty,0,0,0
29,106,empty,0,0,0
-12,102,empty,0,0,0
114,3,unaffected,0,0,50
-13,12,unaffected,0,0,82
-69,51,empty,0,0,0
-8,83,unaffected,0,0,94
-3,111,empty,0,0,0
-72,-123,unaffected,0,0,77
-28,-30,empty,0,0,0
22,118,empty,0,0,0
36,-103,unaffected,0,0,82
-14,26,empty,0,0,0
-120,-3,unaffected,0,0,59
-118,-80,unaffected,0,0,54
-67,-101,empty,0,0,0
-57,-120,unaffected,0,0,69
78,106,unaffected,0,0,55
73,28,unaffected,0,0,40
-75,13,empty,0,0,0
66,11,empty,0,0,0
71,53,unaffected,0,0,62
-22,39,empty,0,0,0
9,-117,unaffected,0,0,73
-9,58,unaffected,0,0,92
53,23,unaffected,0,0,73
-88,95,unaffected,0,0,90
85,-8,unaffected,0,0,83
-104,73,unaffected,0,0,67
81,-25,empty,0,0,0
-119,-43,unaffected,0,0,46
-9,50,unaffected,0,0,93
79,-15,unaffected,0,0,55
22,37,empty,0,0,0
-38,-47,unaffected,0,0,56
92,-64,empty,0,0,0
109,-9,empty,0,0,0
7,-88,unaffected,0,0,77
90,90,empty,0,0,0
71,-40,empty,0,0,0
56,111,empty,0,0,0
63,119,unaffected,0,0,55
-32,92,empty,0,0,0
-4,12,unaffected,0,0,52
-98,-115,unaffected,0,0,97
-87,94,unaffected,0,0,71
26,74,empty,0,0,0
-51,58,unaffected,0,0,76
18,-106,empty,0,0,0
-66,-2,empty,0,0,0
23,4,empty,0,0,0
-113,-40,empty,0,0,0
112,-6,empty,0,0,0
-65,-118,empty,0,0,0
-23,-46,empty,0,0,0
-4,19,unaffected,0,0,74
-119,115,unaffected,0,0,52
-22,-43,unaffected,0,0,92
-109,-38,unaffected,0,0,63
-50,83,unaffected,0,0,91
98,99,empty,0,0,0
-66,-99,empty,0,0,0
-14,47,unaffected,0,0,66
53,-14,unaffected,0,0,83
-12,-40,unaffected,0,0,60
-61,-35,unaffected,0,0,66
-107,122,empty,0,0,0
120,-33,empty,0,0,0
-53,32,unaffected,0,0,80
37,46,unaffected,0,0,41
-93,64,unaffected,0,0,76
-20,-37,unaffected,0,0,102
-46,-46,unaffected,0,0,73
-35,56,unaffected,0,0,43
-121,-26,unaffected,0,0,62
117,-95,empty,0,0,0
80,41,unaffected,0,0,53
64,8,unaffected,0,0,97
123,110,empty,0,0,0
69,-60,unaffected,0,0,91
-70,-117,unaffected,0,0,72
39,26,unaffected,0,0,51
27,-65,empty,0,0,0
-42,-123,empty,0,0,0
48,-42,empty,0,0,0
109,118,unaffected,0,0,66
82,12,empty,0,0,0
-26,-111,unaffected,0,0,76
-46,125,empty,0,0,0
-85,-32,unaffected,0,0,66
-20,-75,empty,0,0,0
-82,63,unaffected,0,0,54
-39,95,unaffected,0,0,42
111,-85,empty,0,0,0
-32,29,unaffected,0,0,75
-37,-69,unaffected,0,0,78
22,-119,unaffected,0,0,97
-30,-45,unaffected,0,0,94
-30,-8,unaffected,0,0,96
-110,-50,unaffected,0,0,45
57,54,empty,0,0,0
-103,31,unaffected,0,0,98
-33,-69,empty,0,0,0
113,-78,empty,0,0,0
117,-96,unaffected,0,0,102
-93,-93,empty,0,0,0
3,-96,empty,0,0,0
1,110,empty,0,0,0
-46,-30,empty,0,0,0
91,59,empty,0,0,0
87,-58,unaffected,0,0,88
33,-88,unaffected,0,0,46
104,104,unaffected,0,0,75
-29,1,unaffected,0,0,71
63,-58,unaffected,0,0,75
-33,40,unaffected,0,0,103
93,17,empty,0,0,0
-38,74,unaffected,0,0,55
-34,-66,empty,0,0,0
40,103,unaffected,0,0,92
-13,-64,empty,0,0,0
96,-121,unaffected,0,0,87
45,-29,empty,0,0,0
104,-10,unaffected,0,0,63
-82,123,unaffected,0,0,101
-15,68,unaffected,0,0,76
-45,117,unaffected,0,0,76
-117,-71,unaffected,0,0,88
-22,95,unaffected,0,0,101
-36,11,empty,0,0,0
124,100,empty,0,0,0
-95,-62,unaffected,0,0,60
-46,-21,empty,0,0,0
-19,-46,empty,0,0,0
35,-67,unaffected,0,0,85
-113,-45,unaffected,0,0,83
-58,31,empty,0,0,0
115,-68,unaffected,0,0,46
40,109,unaffected,0,0,35
92,29,unaffected,0,0,105
46,-80,unaffected,0,0,45
103,47,unaffected,0,0,57
-37,-26,empty,0,0,0
99,45,unaffected,0,0,103
76,49,unaffected,0,0,42
-88,-14,unaffected,0,0,50
-122,-33,empty,0,0,0
11,62,empty,0,0,0
-53,-26,empty,0,0,0
-31,48,unaffected,0,0,96
71,37,unaffected,0,0,91
74,113,empty,0,0,0
-100,-9,unaffected,0,0,46
-39,-19,unaffected,0,0,46
64,-4,unaffected,0,0,52
-53,-115,unaffected,0,0,41
42,-95,unaffected,0,0,98
47,30,empty,0,0,0
-99,99,empty,0,0,0
-70,55,empty,0,0,0
-23,0,unaffected,0,0,55
20,-113,empty,0,0,0
71,-78,unaffected,0,0,88
125,-70,unaffected,0,0,36
113,54,empty,0,0,0
101,38,unaffected,0,0,66
-82,108,unaffected,0,0,62
-14,-21,empty,0,0,0
123,-54,unaffected,0,0,81
-19,49,unaffected,0,0,85
-34,-35,empty,0,0,0
88,-82,empty,0,0,0
113,-119,empty,0,0,0
102,-122,empty,0,0,0
-92,-56,empty,0,0,0
-25,-66,unaffected,0,0,50
-118,-69,empty,0,0,0
60,114,empty,0,0,0
-96,10,unaffected,0,0,97
115,-71,empty,0,0,0
84,54,empty,0,0,0
98,-92,empty,0,0,0
-28,-26,unaffected,0,0,56
12,-13,unaffected,0,0,63
122,62,empty,0,0,0
-38,-53,unaffected,0,0,97
-87,-90,unaffected,0,0,41
-78,125,unaffected,0,0,92
57,-103,empty,0,0,0
94,35,unaffected,0,0,97
24,-104,unaffected,0,0,84
119,66,empty,0,0,0
-103,58,unaffected,0,0,38
107,-76,unaffected,0,0,69
-122,40,unaffected,0,0,46
-23,-26,unaffected,0,0,59
-94,71,unaffected,0,0,63
-30,-5,empty,0,0,0
13,-5,unaffected,0,0,48
-4,-8,empty,0,0,0
7,-29,empty,0,0,0
-121,-119,empty,0,0,0
-36,-51,empty,0,0,0
123,109,unaffected,0,0,63
40,41,unaffected,0,0,91
103,-55,unaffected,0,0,42
-79,11,unaffected,0,0,80
123,-25,unaffected,0,0,80
50,121,unaffected,0,0,69
-14,72,unaffected,0,0,40
79,55,unaffected,0,0,49
-65,-99,unaffected,0,0,38
31,-19,unaffected,0,0,42
-38,56,unaffected,0,0,42
125,-1,unaffected,0,0,59
-73,82,unaffected,0,0,41
-21,0,unaffected,0,0,92
50,101,empty,0,0,0
-88,-58,empty,0,0,0
125,-74,unaffected,0,0,91
-10,88,empty,0,0,0
-59,-20,unaffected,0,0,74
-61,-28,unaffected,0,0,90
37,78,unaffected,0,0,40
-59,-61,empty,0,0,0
57,32,empty,0,0,0
85,52,empty,0,0,0
-40,28,empty,0,0,0
42,-40,empty,0,0,0
7,-43,unaffected,0,0,64
104,-79,unaffected,0,0,65
-117,87,unaffected,0,0,38
0,15,unaffected,0,0,45
63,68,unaffected,0,0,87
26,7,empty,0,0,0
29,-26,unaffected,0,0,63
-35,117,unaffected,0,0,64
-19,-57,empty,0,0,0
76,115,empty,0,0,0
88,93,empty,0,0,0
59,-26,empty,0,0,0
-11,-99,empty,0,0,0
-94,58,unaffected,0,0,103
90,-55,empty,0,0,0
71,-102,unaffected,0,0,87
-65,-49,empty,0,0,0
100,46,unaffected,0,0,83
-116,-70,empty,0,0,0
-12,-75,empty,0,0,0
-111,31,empty,0,0,0
25,-4,unaffected,0,0,69
20,62,unaffected,0,0,54
-25,98,unaffected,0,0,53
-10,125,empty,0,0,0
51,20,unaffected,0,0,75
16,72,empty,0,0,0
116,38,empty,0,0,0
-57,80,unaffected,0,0,73
-57,83,unaffected,0,0,63
-55,-116,unaffected,0,0,38
108,-83,unaffected,0,0,101
49,-99,unaffected,0,0,90
99,78,unaffected,0,0,44
-105,-12,empty,0,0,0
61,41,empty,0,0,0
-35,111,unaffected,0,0,69
56,68,unaffected,0,0,101
13,-116,unaffected,0,0,43
-21,58,unaffected,0,0,62
42,72,unaffected,0,0,86
64,38,unaffected,0,0,73
-73,16,empty,0,0,0
86,-14,empty,0,0,0
-96,91,empty,0,0,0
109,-95,unaffected,0,0,65
-50,-71,unaffected,0,0,43
-12,-31,empty,0,0,0
-104,-121,unaffected,0,0,53
-44,93,unaffected,0,0,98
88,12,empty,0,0,0
-47,115,empty,0,0,0
66,125,empty,0,0,0
-72,-29,unaffected,0,0,39
15,-69,unaffected,0,0,44
-6,-67,empty,0,0,0
53,-30,empty,0,0,0
1,-59,empty,0,0,0
-111,-30,empty,0,0,0
-84,-49,empty,0,0,0
87,-63,empty,0,0,0
-9,-120,unaffected,0,0,35
-24,123,unaffected,0,0,52
-52,-99,empty,0,0,0
-1,-58,unaffected,0,0,44
39,0,unaffected,0,0,97
56,110,empty,0,0,0
15,-22,unaffected,0,0,98
10,124,unaffected,0,0,80
121,-29,empty,0,0,0
76,54,unaffected,0,0,52
-58,99,unaffected,0,0,88
-116,125,unaffected,0,0,48
64,106,empty,0,0,0
62,-36,empty,0,0,0
-56,91,unaffected,0,0,53
20,16,unaffected,0,0,56
5,65,empty,0,0,0
-77,78,unaffected,0,0,78
4,-34,unaffected,0,0,43
-57,-52,unaffected,0,0,67
85,40,empty,0,0,0
-75,-29,unaffected,0,0,82
67,-62,unaffected,0,0,76
92,-125,empty,0,0,0
88,-32,unaffected,0,0,81
-15,75,unaffected,0,0,42
-80,99,empty,0,0,0
-19,-65,unaffected,0,0,81
48,103,unaffected,0,0,70
-3,47,unaffected,0,0,97
89,33,empty,0,0,0
-122,-90,empty,0,0,0
10,-73,empty,0,0,0
2,67,unaffected,0,0,36
24,-118,unaffected,0,0,82
-73,90,unaffected,0,0,102
-94,0,empty,0,0,0
-101,-16,unaffected,0,0,56
-29,-78,empty,0,0,0
99,-25,unaffected,0,0,73
63,122,unaffected,0,0,61
-81,85,unaffected,0,0,90
60,-114,unaffected,0,0,39
-9,-37,unaffected,0,0,50
-55,-63,unaffected,0,0,84
63,59,unaffected,0,0,60
65,14,unaffected,0,0,64
22,111,unaffected,0,0,96
33,-69,unaffected,0,0,63
-17,-16,empty,0,0,0
-82,-111,empty,0,0,0
36,-123,unaffected,0,0,73
105,18,unaffected,0,0,95
-101,96,unaffected,0,0,94
94,-91,unaffected,0,0,49
-90,-30,unaffected,0,0,77
124,5,empty,0,0,0
101,-29,unaffected,0,0,38
-119,116,unaffected,0,0,54
123,87,empty,0,0,0
5,-119,unaffected,0,0,41
-95,-111,unaffected,0,0,46
60,-90,empty,0,0,0
-71,-104,unaffected,0,0,69
-26,121,empty,0,0,0
10,-101,empty,0,0,0
72,-64,unaffected,0,0,84
34,95,unaffected,0,0,35
22,26,empty,0,0,0
-8,-24,unaffected,0,0,76
50,-57,unaffected,0,0,82
-108,-102,empty,0,0,0
49,16,unaffected,0,0,52
7,-99,unaffected,0,0,42
-57,0,unaffected,0,0,82
-119,-107,empty,0,0,0
76,94,empty,0,0,0
119,-27,empty,0,0,0
90,-17,unaffected,0,0,77
-32,34,unaffected,0,0,103
52,99,empty,0,0,0
-10,-65,empty,0,0,0
-102,55,unaffected,0,0,49
-75,108,unaffected,0,0,65
-28,29,unaffected,0,0,85
3,89,empty,0,0,0
103,-90,unaffected,0,0,83
57,-102,unaffected,0,0,83
-115,10,unaffected,0,0,85
-73,-103,empty,0,0,0
-52,-69,unaffected,0,0,97
28,-88,unaffected,0,0,61
96,-117,empty,0,0,0
-116,99,empty,0,0,0
-31,-1,unaffected,0,0,48
42,-26,empty,0,0,0
-57,34,unaffected,0,0,52
-47,45,empty,0,0,0
-42,4,empty,0,0,0
94,90,unaffected,0,0,72
104,29,unaffected,0,0,61
45,-1,unaffected,0,0,71
-54,-31,unaffected,0,0,81
36,99,unaffected,0,0,66
-119,-1,empty,0,0,0
48,116,unaffected,0,0,96
39,-67,unaffected,0,0,66
26,10,empty,0,0,0
57,-113,empty,0,0,0
-79,-74,unaffected,0,0,67
-20,-18,unaffected,0,0,69
67,60,unaffected,0,0,66
-3,-68,unaffected,0,0,49
-15,3,unaffected,0,0,73
99,-57,unaffected,0,0,84
48,17,unaffected,0,0,36
105,-57,unaffected,0,0,93
-50,-53,unaffected,0,0,36
-18,54,empty,0,0,0
-74,-70,unaffected,0,0,104
-112,-104,empty,0,0,0
116,-37,unaffected,0,0,42
92,61,empty,0,0,0
63,97,unaffected,0,0,51
-48,-113,unaffected,0,0,49
-89,-39,empty,0,0,0
-113,-13,empty,0,0,0
-55,63,empty,0,0,0
83,-79,unaffected,0,0,59
-66,-92,unaffected,0,0,51
-104,93,empty,0,0,0
-50,-50,empty,0,0,0
-75,11,unaffected,0,0,77
22,32,empty,0,0,0
-46,-116,unaffected,0,0,86
-95,-67,unaffected,0,0,95
-121,88,empty,0,0,0
-57,-3,empty,0,0,0
-104,-114,empty,0,0,0
-41,63,unaffected,0,0,67
-62,44,unaffected,0,0,52
-120,-46,unaffected,0,0,36
-85,49,unaffected,0,0,77
14,-81,unaffected,0,0,104
-89,54,unaffected,0,0,69
-89,-20,empty,0,0,0
117,53,unaffected,0,0,72
-6,-40,empty,0,0,0
4,96,unaffected,0,0,66
122,59,empty,0,0,0
-30,-47,unaffected,0,0,45
45,75,empty,0,0,0
-71,-96,empty,0,0,0
54,86,unaffected,0,0,97
-26,-18,unaffected,0,0,80
-25,-22,unaffected,0,0,61
-30,-61,unaffected,0,0,49
100,-114,unaffected,0,0,54
-86,124,unaffected,0,0,62
45,57,unaffected,0,0,63
123,94,unaffected,0,0,78
110,44,empty,0,0,0
-35,107,unaffected,0,0,90
110,30,unaffected,0,0,62
13,-56,unaffected,0,0,83
99,-24,empty,0,0,0
-3,-59,empty,0,0,0
106,99,unaffected,0,0,65
-81,-25,unaffected,0,0,51
-103,22,unaffected,0,0,57
-51,37,unaffected,0,0,96
54,-20,unaffected,0,0,61
-4,-10,unaffected,0,0,96
96,-6,unaffected,0,0,105
30,-78,unaffected,0,0,52
-16,29,empty,0,0,0
61,-118,unaffected,0,0,78
118,28,empty,0,0,0
-39,48,unaffected,0,0,50
-48,14,unaffected,0,0,51
60,-117,unaffected,0,0,39
25,15,empty,0,0,0
-99,-45,unaffected,0,0,102
-47,51,unaffected,0,0,71
1,-118,unaffected,0,0,38
26,32,empty,0,0,0
-18,46,empty,0,0,0
-41,115,empty,0,0,0
-18,8,unaffected,0,0,103
67,-108,unaffected,0,0,50
-51,-24,empty,0,0,0
-95,-22,unaffected,0,0,101
-117,51,unaffected,0,0,42
73,26,unaffected,0,0,87
122,-24,empty,0,0,0
109,-106,unaffected,0,0,105
-67,120,empty,0,0,0
36,4,empty,0,0,0
98,116,empty,0,0,0
-73,87,empty,0,0,0
-95,-20,empty,0,0,0
7,-49,empty,0,0,0
-56,119,empty,0,0,0
12,35,unaffected,0,0,69
26,97,unaffected,0,0,46
-65,22,empty,0,0,0
-91,-28,unaffected,0,0,97
62,71,unaffected,0,0,93
105,15,unaffected,0,0,77
-48,-75,empty,0,0,0
81,-110,unaffected,0,0,48
-6,-122,unaffected,0,0,90
-67,39,unaffected,0,0,98
109,-21,empty,0,0,0
40,-47,empty,0,0,0
62,109,unaffected,0,0,102
81,-29,unaffected,0,0,50
-31,98,unaffected,0,0,46
10,56,empty,0,0,0
-3,-16,empty,0,0,0
-51,-75,empty,0,0,0
37,43,empty,0,0,0
47,-110,unaffected,0,0,99
73,20,unaffected,0,0,84
75,116,unaffected,0,0,71
-58,-104,empty,0,0,0
22,-29,empty,0,0,0
-88,24,empty,0,0,0
24,-71,unaffected,0,0,56
42,-68,unaffected,0,0,87
-105,-75,unaffected,0,0,56
48,47,unaffected,0,0,101
-12,109,unaffected,0,0,97
6,-10,unaffected,0,0,36
-53,57,unaffected,0,0,63
-64,-19,unaffected,0,0,51
-72,-48,unaffected,0,0,105
37,26,unaffected,0,0,88
79,-87,unaffected,0,0,53
91,-53,unaffected,0,0,65
31,-121,empty,0,0,0
54,-93,unaffected,0,0,43
-68,-48,unaffected,0,0,69
51,83,unaffected,0,0,88
37,109,unaffected,0,0,104
-48,-70,unaffected,0,0,46
-5,-108,empty,0,0,0
-26,55,empty,0,0,0
1,81,unaffected,0,0,65
-55,102,unaffected,0,0,64
76,-82,empty,0,0,0
91,-106,empty,0,0,0
-79,75,empty,0,0,0
-59,109,empty,0,0,0
-94,-47,unaffected,0,0,45
97,-24,unaffected,0,0,36
40,-121,unaffected,0,0,104
30,90,empty,0,0,0
-111,-9,unaffected,0,0,35
-4,111,empty,0,0,0
100,-116,empty,0,0,0
55,-86,empty,0,0,0
-25,-108,unaffected,0,0,87
108,-96,empty,0,0,0
-87,8,empty,0,0,0
-70,-64,unaffected,0,0,50
34,104,unaffected,0,0,52
57,-97,unaffected,0,0,55
-120,-99,empty,0,0,0
63,98,unaffected,0,0,55
8,35,unaffected,0,0,99
51,123,unaffected,0,0,78
81,26,unaffected,0,0,83
6,-32,unaffected,0,0,66
-92,33,unaffected,0,0,98
111,104,unaffected,0,0,69
81,-30,empty,0,0,0
-39,58,unaffected,0,0,77
-63,-5,unaffected,0,0,45
-124,-24,empty,0,0,0
110,-113,unaffected,0,0,98
60,79,unaffected,0,0,105
49,68,empty,0,0,0
52,-1,empty,0,0,0
14,-16,unaffected,0,0,74
-106,109,empty,0,0,0
4,-63,empty,0,0,0
89,100,unaffected,0,0,54
-98,-2,unaffected,0,0,92
-20,72,empty,0,0,0
-66,-64,unaffected,0,0,62
111,23,empty,0,0,0
-97,-78,empty,0,0,0
119,88,empty,0,0,0
104,-85,unaffected,0,0,44
-91,-51,empty,0,0,0
-96,-114,empty,0,0,0
44,36,unaffected,0,0,70
121,-68,unaffected,0,0,94
40,-55,unaffected,0,0,65
92,-65,unaffected,0,0,74
-29,35,empty,0,0,0
-63,-92,empty,0,0,0
-62,54,unaffected,0,0,81
82,74,empty,0,0,0
83,45,unaffected,0,0,71
124,54,unaffected,0,0,57
-20,-106,empty,0,0,0
90,79,unaffected,0,0,82
19,-87,empty,0,0,0
97,-50,unaffected,0,0,53
-11,13,unaffected,0,0,80
-95,-14,unaffected,0,0,43
-18,51,empty,0,0,0
3,-13,empty,0,0,0
-39,-44,unaffected,0,0,50
-98,3,empty,0,0,0
-38,83,unaffected,0,0,99
-54,114,unaffected,0,0,38
17,-121,empty,0,0,0
22,51,empty,0,0,0
-76,109,empty,0,0,0
-51,72,unaffected,0,0,62
-97,-36,unaffected,0,0,62
-73,95,empty,0,0,0
-29,-39,empty,0,0,0
-110,-90,empty,0,0,0
6,-7,empty,0,0,0
-25,-8,empty,0,0,0
123,-16,empty,0,0,0
-100,-34,unaffected,0,0,105
-104,-48,empty,0,0,0
103,1,empty,0,0,0
-124,-38,unaffected,0,0,76
-69,117,empty,0,0,0
-63,-45,unaffected,0,0,38
-77,115,unaffected,0,0,57
-24,33,empty,0,0,0
104,-74,unaffected,0,0,39
-58,-47,empty,0,0,0
23,-103,empty,0,0,0
-61,-80,unaffected,0,0,40
-21,-5,empty,0,0,0
4,95,unaffected,0,0,54
76,-80,unaffected,0,0,63
47,-104,empty,0,0,0
-47,-11,empty,0,0,0
107,-90,unaffected,0,0,55
-52,98,empty,0,0,0
84,-66,unaffected,0,0,65
-120,-19,empty,0,0,0
-114,12,unaffected,0,0,92
-125,52,empty,0,0,0
-23,-88,empty,0,0,0
33,19,unaffected,0,0,74
-64,-28,empty,0,0,0
-64,56,unaffected,0,0,48
-80,-35,unaffected,0,0,42
-75,78,unaffected,0,0,105
41,114,unaffected,0,0,57
-8,41,empty,0,0,0
-21,-53,unaffected,0,0,77
99,-46,empty,0,0,0
108,24,empty,0,0,0
46,-48,empty,0,0,0
-116,-51,unaffected,0,0,105
99,-61,unaffected,0,0,36
73,95,unaffected,0,0,35
13,37,empty,0,0,0
-106,-46,empty,0,0,0
118,120,empty,0,0,0
4,-94,unaffected,0,0,45
-90,-93,empty,0,0,0
25,-3,unaffected,0,0,67
-54,91,empty,0,0,0
-34,-50,unaffected,0,0,42
76,33,empty,0,0,0
-15,-19,empty,0,0,0
89,-74,empty,0,0,0
-120,82,unaffected,0,0,59
41,41,empty,0,0,0
33,75,unaffected,0,0,53
-95,31,unaffected,0,0,78
-117,-96,unaffected,0,0,54
67,56,unaffected,0,0,38
-97,94,unaffected,0,0,67
-94,-91,empty,0,0,0
4,-105,empty,0,0,0
104,34,unaffected,0,0,99
8,27,unaffected,0,0,77
60,64,unaffected,0,0,73
84,-77,empty,0,0,0
105,-90,empty,0,0,0
46,51,empty,0,0,0
16,53,unaffected,0,0,95
40,95,unaffected,0,0,85
75,2,empty,0,0,0
33,33,unaffected,0,0,81
-63,56,empty,0,0,0
-74,-77,unaffected,0,0,56
14,100,empty,0,0,0
15,-125,unaffected,0,0,101
-118,5,unaffected,0,0,104
-120,-7,unaffected,0,0,102
-97,71,empty,0,0,0
-71,88,unaffected,0,0,97
-35,-73,empty,0,0,0
33,88,unaffected,0,0,56
-46,-117,empty,0,0,0
83,-51,empty,0,0,0
-9,-95,unaffected,0,0,49
-25,-25,empty,0,0,0
-107,102,unaffected,0,0,64
-99,9,empty,0,0,0
83,48,empty,0,0,0
55,-5,unaffected,0,0,53
-7,-79,empty,0,0,0
93,88,empty,0,0,0
83,-25,unaffected,0,0,49
107,-25,unaffected,0,0,102
77,29,unaffected,0,0,84
-49,118,unaffected,0,0,75
54,-13,empty,0,0,0
85,-27,unaffected,0,0,44
-3,-20,unaffected,0,0,74
-61,-99,empty,0,0,0
-59,-71,unaffected,0,0,82
-74,-73,unaffected,0,0,36
-93,96,unaffected,0,0,86
-77,54,unaffected,0,0,63
-53,47,unaffected,0,0,51
36,-2,unaffected,0,0,41
-84,103,unaffected,0,0,52
122,-83,unaffected,0,0,69
80,-108,empty,0,0,0
72,-4,unaffected,0,0,55
107,24,unaffected,0,0,44
-85,-24,unaffected,0,0,67
120,114,empty,0,0,0
-68,-98,unaffected,0,0,49
36,104,empty,0,0,0
97,10,unaffected,0,0,83
45,87,empty,0,0,0
-120,-68,unaffected,0,0,90
82,-100,unaffected,0,0,75
-46,-83,unaffected,0,0,35
82,-73,unaffected,0,0,86
83,-103,empty,0,0,0
56,-90,unaffected,0,0,40
-66,-120,unaffected,0,0,81
-49,-125,unaffected,0,0,99
4,-79,empty,0,0,0
102,73,unaffected,0,0,41
22,-75,empty,0,0,0
-9,-125,unaffected,0,0,40
-18,-48,unaffected,0,0,64
44,124,unaffected,0,0,35
68,47,unaffected,0,0,77
30,68,unaffected,0,0,60
-121,81,empty,0,0,0
-114,-83,empty,0,0,0
